ERCOT 15-Minute Fuel Mix Generation (megawatt)
15-minute generation data by fuel for ERCOT
Source: EIA collected from ERCOT
UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Biomass Generation (MW),Coal Generation (MW),Gas Generation (MW),Gas-CC Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Generation (MW),Solar Generation (MW),WSL Generation (MW),Wind Generation (MW)
2023-04-13 00:30:00,2023-04-12 19:15:00,2023-04-12 19:30:00,2023-04-12,20,47293.157604,19.203088,7163.014208,1961.165048,16081.551304,130.878952,3681.18138,580.224668,2888.82184,-21.733848,14808.850964
2023-04-13 00:45:00,2023-04-12 19:30:00,2023-04-12 19:45:00,2023-04-12,20,46855.674744,19.14588,7531.504856,2641.916064,16361.584864,129.734376,3679.616188,494.758204,1402.523832,-129.89564,14724.78612
2023-04-13 01:00:00,2023-04-12 19:45:00,2023-04-12 20:00:00,2023-04-12,20,46790.95906,19.15314,7796.639548,3217.56936,16513.644416,129.673916,3679.202512,431.047516,456.2562,-120.593716,14668.366168
2023-04-13 01:15:00,2023-04-12 20:00:00,2023-04-12 20:15:00,2023-04-12,21,46902.167124,19.171984,7888.775268,3386.773936,16456.643516,129.918784,3679.090616,319.204164,60.492648,-153.952992,15116.0492
2023-04-13 01:30:00,2023-04-12 20:15:00,2023-04-12 20:30:00,2023-04-12,21,47046.203364,19.190688,7769.59948,3265.065624,16161.181956,129.971172,3678.874824,225.017328,0.000144,-142.11706,15939.419208
2023-04-13 01:45:00,2023-04-12 20:30:00,2023-04-12 20:45:00,2023-04-12,21,47259.8096,19.199764,7503.775812,3011.608832,15989.223276,130.220552,3679.335824,233.385224,0.000144,-117.958056,16811.018228
2023-04-13 02:00:00,2023-04-12 20:45:00,2023-04-12 21:00:00,2023-04-12,21,47023.196608,19.215508,6503.413016,2832.214556,15974.045332,122.935204,3679.752312,168.659668,0.418168,-94.371468,17816.914312
2023-04-13 02:15:00,2023-04-12 21:00:00,2023-04-12 21:15:00,2023-04-12,22,46454.303188,19.196428,6141.494156,2240.929728,15563.930888,61.810284,3680.38594,39.256196,0.002152,-100.298864,18807.59628
2023-04-13 02:30:00,2023-04-12 21:15:00,2023-04-12 21:30:00,2023-04-12,22,46088.641204,19.244876,5830.153488,1732.947948,15114.041876,59.75938,3681.11974,188.542208,0.012532,-45.413768,19508.232924
2023-04-13 02:45:00,2023-04-12 21:30:00,2023-04-12 21:45:00,2023-04-12,22,45521.499688,19.204448,5660.195136,1709.458244,14321.257808,60.096976,3680.722768,3.996744,0.00086,-198.140868,20264.707572
2023-04-13 03:00:00,2023-04-12 21:45:00,2023-04-12 22:00:00,2023-04-12,22,44833.4274,19.185084,5384.68872,1353.324808,13638.003536,60.248628,3681.289972,81.2277,0.000144,-76.572388,20692.031196
2023-04-13 03:15:00,2023-04-12 22:00:00,2023-04-12 22:15:00,2023-04-12,23,44216.960796,19.251804,5297.904428,1176.826012,12904.636828,60.63588,3681.869424,112.156596,0.000144,-102.142712,21065.822392
2023-04-13 03:30:00,2023-04-12 22:15:00,2023-04-12 22:30:00,2023-04-12,23,43591.158648,19.214824,5349.356888,1008.19686,12326.011996,60.337124,3680.595572,78.740268,0.000144,-128.7141,21197.419072
2023-04-13 03:45:00,2023-04-12 22:30:00,2023-04-12 22:45:00,2023-04-12,23,42772.853664,19.203796,5200.491728,837.286168,12020.008356,60.2101,3680.627428,11.791268,0.000144,-183.368932,21126.603608
2023-04-13 04:00:00,2023-04-12 22:45:00,2023-04-12 23:00:00,2023-04-12,23,41905.3188,19.203276,4927.292032,650.953072,11689.482588,59.183176,3680.66218,54.737124,0.000144,-131.159392,20954.9646
2023-04-13 04:15:00,2023-04-12 23:00:00,2023-04-12 23:15:00,2023-04-12,24,41085.258088,19.23396,4742.230752,626.85414,11203.577444,55.59644,3680.974028,60.415864,0.017396,-146.372712,20842.730776
2023-04-13 04:30:00,2023-04-12 23:15:00,2023-04-12 23:30:00,2023-04-12,24,40297.530776,19.259568,5001.626732,778.693452,10647.038464,55.42066,3679.981728,78.668828,0.000144,-138.419744,20175.260944
2023-04-13 04:45:00,2023-04-12 23:30:00,2023-04-12 23:45:00,2023-04-12,24,39446.363732,19.221992,5232.763108,909.848336,10147.096904,55.084096,3678.819868,47.37108,0.000144,-286.377104,19642.535308
2023-04-13 05:00:00,2023-04-12 23:45:00,2023-04-13 00:00:00,2023-04-12,24,38839.049188,19.241336,5104.0359,737.725904,10108.979152,54.834796,3679.762956,33.071128,0.000144,-178.489792,19279.887664
2023-04-13 05:15:00,2023-04-13 00:00:00,2023-04-13 00:15:00,2023-04-13,1,38124.872944,19.225564,4936.382208,619.746276,9909.133104,54.844316,3680.226508,5.590868,0.00014,-356.213112,19255.937072
2023-04-13 05:30:00,2023-04-13 00:15:00,2023-04-13 00:30:00,2023-04-13,1,37412.469308,19.192028,4706.41588,534.384792,9389.55712,54.758452,3679.537584,14.170504,0.00014,-249.801656,19264.254464
2023-04-13 05:45:00,2023-04-13 00:30:00,2023-04-13 00:45:00,2023-04-13,1,36927.324392,19.217876,4522.758088,488.293696,8996.47386,54.830004,3679.93708,64.864716,0.00014,-167.187804,19268.136736
2023-04-13 06:00:00,2023-04-13 00:45:00,2023-04-13 01:00:00,2023-04-13,1,36675.295728,17.52482,4456.600456,466.612764,9007.56988,56.518164,3679.864284,23.442344,0.00014,-182.738316,19149.901192
2023-04-13 06:15:00,2023-04-13 01:00:00,2023-04-13 01:15:00,2023-04-13,2,36165.410664,14.903476,4418.351168,459.514056,8947.03656,34.899712,3679.573684,2.051136,0.00014,-357.152504,18966.233236
2023-04-13 06:30:00,2023-04-13 01:15:00,2023-04-13 01:30:00,2023-04-13,2,35929.943916,14.90906,4379.701088,460.932256,8550.412208,33.229368,3679.651564,60.415628,0.000164,-201.261412,18951.953992
2023-04-13 06:45:00,2023-04-13 01:30:00,2023-04-13 01:45:00,2023-04-13,2,35643.497352,14.91952,4389.085988,461.705772,8302.209596,33.352548,3679.961776,57.947224,0.000176,-179.364688,18883.67944
2023-04-13 07:00:00,2023-04-13 01:45:00,2023-04-13 02:00:00,2023-04-13,2,35463.881512,14.929416,4396.68154,465.507824,8194.97706,33.236392,3680.041536,48.672212,0.000176,-189.576412,18819.411768
2023-04-13 07:15:00,2023-04-13 02:00:00,2023-04-13 02:15:00,2023-04-13,3,35169.062804,14.944456,4465.938208,465.696552,8001.391608,33.26198,3679.715984,5.994316,0.000152,-222.576016,18724.695564
2023-04-13 07:30:00,2023-04-13 02:15:00,2023-04-13 02:30:00,2023-04-13,3,34967.718128,14.899652,4428.677308,463.966836,7962.842124,33.16416,3679.466356,6.978092,0.000152,-227.83442,18605.557868
2023-04-13 07:45:00,2023-04-13 02:30:00,2023-04-13 02:45:00,2023-04-13,3,34796.694832,14.94792,4503.611176,461.761444,7731.16538,33.339276,3680.251996,58.823216,0.00014,-199.376184,18512.170468
2023-04-13 08:00:00,2023-04-13 02:45:00,2023-04-13 03:00:00,2023-04-13,3,34649.9183,15.165736,4603.683336,467.186,7609.114556,33.25616,3679.92666,9.570576,0.000136,-205.204656,18437.219796
2023-04-13 08:15:00,2023-04-13 03:00:00,2023-04-13 03:15:00,2023-04-13,4,34355.043732,16.0148,4694.10292,457.594296,7286.803576,33.1644,3680.37244,12.673572,0.000136,-207.318056,18381.635648
2023-04-13 08:30:00,2023-04-13 03:15:00,2023-04-13 03:30:00,2023-04-13,4,34382.667784,18.301692,4820.936716,454.990216,7169.178212,32.842192,3679.089548,116.112228,0.000136,-88.60166,18179.818504
2023-04-13 08:45:00,2023-04-13 03:30:00,2023-04-13 03:45:00,2023-04-13,4,34319.893816,19.331724,4886.073412,451.926456,7228.882236,32.812,3678.426812,24.475804,0.000136,-80.37802,18078.343256
2023-04-13 09:00:00,2023-04-13 03:45:00,2023-04-13 04:00:00,2023-04-13,4,34283.24774,19.291588,4906.179748,453.053368,7180.612196,32.860588,3677.637784,26.584376,0.000132,-57.905084,18044.933044
2023-04-13 09:15:00,2023-04-13 04:00:00,2023-04-13 04:15:00,2023-04-13,5,34387.398788,19.302136,4893.159336,461.83796,7325.69034,33.04656,3677.38126,63.472188,0.000132,-70.38486,17983.893736
2023-04-13 09:30:00,2023-04-13 04:15:00,2023-04-13 04:30:00,2023-04-13,5,34530.858232,19.371964,4741.802436,469.221108,7670.317168,33.691944,3678.870588,36.425556,0.000132,-89.781228,17970.938564
2023-04-13 09:45:00,2023-04-13 04:30:00,2023-04-13 04:45:00,2023-04-13,5,34744.630668,19.320364,4707.98234,476.80362,7887.28904,34.009172,3678.212536,25.227892,0.000132,-34.414052,17950.199624
2023-04-13 10:00:00,2023-04-13 04:45:00,2023-04-13 05:00:00,2023-04-13,5,34903.169012,19.343336,4582.11384,488.791404,8121.94992,33.142564,3678.030304,30.496484,0.000128,-12.46402,17961.765052
2023-04-13 10:15:00,2023-04-13 05:00:00,2023-04-13 05:15:00,2023-04-13,6,35751.156,19.358952,4741.905412,539.797172,8619.521364,32.994456,3679.071212,102.444092,0.000828,-30.961556,18047.024068
2023-04-13 10:30:00,2023-04-13 05:15:00,2023-04-13 05:30:00,2023-04-13,6,36353.645608,19.365776,4876.303944,555.221252,9148.825312,32.866948,3677.721184,26.622708,0.00038,-114.497888,18131.215992
2023-04-13 10:45:00,2023-04-13 05:30:00,2023-04-13 05:45:00,2023-04-13,6,36910.811852,19.328944,4939.312504,555.099544,9438.38302,32.817276,3678.894812,35.841924,0.000128,-48.7297,18259.8634
2023-04-13 11:00:00,2023-04-13 05:45:00,2023-04-13 06:00:00,2023-04-13,6,37521.96212,19.322744,4860.440796,537.426564,10073.443232,32.855864,3679.240268,13.07944,0.000128,-128.540096,18434.69318
2023-04-13 11:15:00,2023-04-13 06:00:00,2023-04-13 06:15:00,2023-04-13,7,38510.671356,19.323672,4790.64508,571.257856,10660.669064,43.571312,3679.371604,177.32042,0.653172,-18.268684,18586.12786
2023-04-13 11:30:00,2023-04-13 06:15:00,2023-04-13 06:30:00,2023-04-13,7,39322.39012,19.325552,4895.037584,738.949008,11146.404688,59.261228,3679.261756,148.09182,1.008744,-15.45856,18650.5083
2023-04-13 11:45:00,2023-04-13 06:30:00,2023-04-13 06:45:00,2023-04-13,7,40107.761956,19.315936,5177.13174,835.12194,11348.413708,59.254252,3679.909756,156.916124,0.61226,-11.097988,18842.184228
2023-04-13 12:00:00,2023-04-13 06:45:00,2023-04-13 07:00:00,2023-04-13,7,40678.157708,19.285912,5537.725732,916.367828,11435.355616,59.09158,3679.260444,43.587732,0.201992,-43.959732,19031.240604
2023-04-13 12:15:00,2023-04-13 07:00:00,2023-04-13 07:15:00,2023-04-13,8,40951.268456,19.291752,5717.106544,968.598552,11563.950264,59.053084,3680.134516,53.7661,18.851092,-42.509848,18913.0264
2023-04-13 12:30:00,2023-04-13 07:15:00,2023-04-13 07:30:00,2023-04-13,8,40881.012528,19.344192,5657.548296,994.221364,11488.2449,59.122188,3680.855132,36.193176,175.002652,-34.10836,18804.588988
2023-04-13 12:45:00,2023-04-13 07:30:00,2023-04-13 07:45:00,2023-04-13,8,40885.881716,19.372308,5491.7734,899.495384,11410.405712,59.040676,3680.84412,43.850916,828.395588,-35.566212,18488.269824
2023-04-13 13:00:00,2023-04-13 07:45:00,2023-04-13 08:00:00,2023-04-13,8,40914.488456,19.382644,5375.603504,779.963932,11181.035396,58.808552,3680.824812,3.8708,1930.390696,-70.226736,17954.834856
2023-04-13 13:15:00,2023-04-13 08:00:00,2023-04-13 08:15:00,2023-04-13,9,41275.778492,19.396656,5215.75874,760.413548,10947.730648,58.478644,3679.679396,11.397372,3287.837532,-84.185368,17379.271324
2023-04-13 13:30:00,2023-04-13 08:15:00,2023-04-13 08:30:00,2023-04-13,9,41425.849724,19.355256,5060.103868,767.188368,10505.508984,58.147956,3679.486172,16.39318,4764.006272,-85.440356,16641.100024
2023-04-13 13:45:00,2023-04-13 08:30:00,2023-04-13 08:45:00,2023-04-13,9,41462.09618,19.573624,4918.843268,806.07596,10203.8926,58.070956,3679.640892,55.246236,6173.384644,-26.695416,15574.063416
2023-04-13 14:00:00,2023-04-13 08:45:00,2023-04-13 09:00:00,2023-04-13,9,41645.767576,19.557636,4882.696416,805.37944,10165.938872,58.514488,3679.649476,15.85594,7460.344684,-56.163504,14613.994128
2023-04-13 14:15:00,2023-04-13 09:00:00,2023-04-13 09:15:00,2023-04-13,10,42023.097208,19.54908,4994.814728,806.493036,10199.543164,58.667496,3679.126252,17.688132,7957.701964,-364.562424,14654.07578
2023-04-13 14:30:00,2023-04-13 09:15:00,2023-04-13 09:30:00,2023-04-13,10,42349.026964,19.467572,5088.261468,721.229568,9835.450832,58.680532,3679.175764,22.33662,7951.12272,-237.923132,15211.22502
2023-04-13 14:45:00,2023-04-13 09:30:00,2023-04-13 09:45:00,2023-04-13,10,42520.791328,19.544484,5065.049776,741.773124,9505.107184,58.742168,3679.457296,54.239476,7886.438192,-131.503404,15641.943032
2023-04-13 15:00:00,2023-04-13 09:45:00,2023-04-13 10:00:00,2023-04-13,10,42735.058924,19.512228,5080.477832,687.929124,9507.78618,58.948732,3679.169296,107.250424,7788.462544,-67.5667,15873.089264
2023-04-13 15:15:00,2023-04-13 10:00:00,2023-04-13 10:15:00,2023-04-13,11,43085.212276,19.504932,5065.861108,645.574808,9844.091616,60.419604,3679.129456,41.833724,7736.162456,-61.444136,16054.078708
2023-04-13 15:30:00,2023-04-13 10:15:00,2023-04-13 10:30:00,2023-04-13,11,43192.665088,18.733256,5069.353628,633.422212,10171.844684,60.3063,3681.008856,57.445356,7646.306064,-75.050024,15929.294756
2023-04-13 15:45:00,2023-04-13 10:30:00,2023-04-13 10:45:00,2023-04-13,11,43321.567868,18.692112,5000.169948,673.06168,10193.936556,60.296284,3683.865964,72.251792,7743.32382,-35.269504,15911.239216
2023-04-13 16:00:00,2023-04-13 10:45:00,2023-04-13 11:00:00,2023-04-13,11,43486.63934,18.708836,4910.96702,703.535744,10232.729788,60.594788,3681.679772,115.15234,7954.454828,-28.203096,15837.01932
2023-04-13 16:15:00,2023-04-13 11:00:00,2023-04-13 11:15:00,2023-04-13,12,43782.773252,18.687616,4885.0498,753.473776,10680.066236,60.425588,3681.196336,129.596124,8097.4051,-34.396656,15511.269332
2023-04-13 16:30:00,2023-04-13 11:15:00,2023-04-13 11:30:00,2023-04-13,12,44025.772968,18.703368,5009.863108,800.316324,10662.7465,60.313684,3681.474856,64.629032,8556.636184,-48.928668,15220.01858
2023-04-13 16:45:00,2023-04-13 11:30:00,2023-04-13 11:45:00,2023-04-13,12,44268.397352,18.684748,5172.710424,769.56186,10930.12458,60.23624,3680.988636,34.548984,8812.779784,-48.374956,14837.137052
2023-04-13 17:00:00,2023-04-13 11:45:00,2023-04-13 12:00:00,2023-04-13,12,44293.046504,18.64172,5239.118476,708.096968,10847.553772,60.395788,3681.264572,60.125536,9055.303788,-84.366988,14706.912872
2023-04-13 17:15:00,2023-04-13 12:00:00,2023-04-13 12:15:00,2023-04-13,13,44466.258804,18.578352,5298.524204,702.57664,10873.916708,60.3205,3685.19202,42.371372,9042.535772,-23.850648,14766.093884
2023-04-13 17:30:00,2023-04-13 12:15:00,2023-04-13 12:30:00,2023-04-13,13,44744.36136,18.557528,5456.251476,799.304064,11093.893856,60.345472,3685.72234,42.361728,8835.56032,-46.348448,14798.713024
2023-04-13 17:45:00,2023-04-13 12:30:00,2023-04-13 12:45:00,2023-04-13,13,44980.14616,18.580248,5584.737228,902.600764,11164.669284,60.35108,3685.882312,17.193152,8726.475644,-59.279084,14878.935532
2023-04-13 18:00:00,2023-04-13 12:45:00,2023-04-13 13:00:00,2023-04-13,13,45245.413476,18.55174,5668.7388,810.694752,11254.500984,60.24542,3685.851368,30.35452,8755.664068,-22.773612,14983.585436
2023-04-13 18:15:00,2023-04-13 13:00:00,2023-04-13 13:15:00,2023-04-13,14,45472.7214,18.582228,5727.677752,845.954108,11381.650212,61.468028,3686.51608,58.574388,8576.573688,-16.82766,15132.552576
2023-04-13 18:30:00,2023-04-13 13:15:00,2023-04-13 13:30:00,2023-04-13,14,45797.064324,18.52506,5811.038308,982.721128,11569.219408,60.13716,3685.182984,31.245688,8675.558584,-107.858636,15071.29464
2023-04-13 18:45:00,2023-04-13 13:30:00,2023-04-13 13:45:00,2023-04-13,14,46132.453392,18.577572,5774.882876,902.434044,11591.049312,60.417832,3686.037772,61.50936,8958.639112,-135.202548,15214.10806
2023-04-13 19:00:00,2023-04-13 13:45:00,2023-04-13 14:00:00,2023-04-13,14,46548.990852,18.515312,5724.731632,844.291564,11738.620376,60.283676,3684.577488,74.114692,9247.1513,-107.589796,15264.294608
2023-04-13 19:15:00,2023-04-13 14:00:00,2023-04-13 14:15:00,2023-04-13,15,46969.295988,18.651664,5742.217396,767.236952,11808.799852,60.551288,3684.403092,112.541008,9198.896064,-100.573876,15676.572548
2023-04-13 19:30:00,2023-04-13 14:15:00,2023-04-13 14:30:00,2023-04-13,15,47465.576012,19.342128,5957.548716,756.745712,12048.508748,59.991584,3683.212408,49.402368,9144.25272,-141.314228,15887.885856
2023-04-13 19:45:00,2023-04-13 14:30:00,2023-04-13 14:45:00,2023-04-13,15,47719.835796,19.345068,6080.253516,682.660984,11969.725212,60.33422,3683.578216,129.75046,9188.367568,-137.401668,16043.22222
2023-04-13 20:00:00,2023-04-13 14:45:00,2023-04-13 15:00:00,2023-04-13,15,48145.730392,18.061252,6439.042,920.367412,11770.062252,60.049148,3682.19264,21.006676,9146.597796,-243.000856,16331.352072
2023-04-13 20:15:00,2023-04-13 15:00:00,2023-04-13 15:15:00,2023-04-13,16,48259.23216,18.027256,6219.488672,1008.830628,11578.457492,60.265288,3681.673632,139.63582,9190.336264,-50.923876,16413.440984
2023-04-13 20:30:00,2023-04-13 15:15:00,2023-04-13 15:30:00,2023-04-13,16,48677.233096,18.017056,6345.564264,941.726348,11514.758088,60.057052,3681.290136,4.749404,9641.00874,-196.737532,16666.79954
2023-04-13 20:45:00,2023-04-13 15:30:00,2023-04-13 15:45:00,2023-04-13,16,49078.26146,18.068596,6402.852116,888.72316,11584.780468,60.04658,3680.849356,70.910268,9435.44902,-49.761076,16986.342972
2023-04-13 21:00:00,2023-04-13 15:45:00,2023-04-13 16:00:00,2023-04-13,16,49391.101444,18.620464,6510.421376,915.367316,11582.173104,78.02028,3681.400152,65.853076,9333.24734,-89.799748,17295.798084
2023-04-13 21:15:00,2023-04-13 16:00:00,2023-04-13 16:15:00,2023-04-13,17,49857.546644,19.026928,6522.114076,886.37258,11600.035796,106.258544,3680.390692,40.640088,9360.4138,-67.438624,17709.732764
2023-04-13 21:30:00,2023-04-13 16:15:00,2023-04-13 16:30:00,2023-04-13,17,50267.564104,19.2044,6514.883548,903.380284,11694.995672,105.92768,3680.970008,260.73378,9109.955268,-18.347716,17995.86118
2023-04-13 21:45:00,2023-04-13 16:30:00,2023-04-13 16:45:00,2023-04-13,17,50562.528144,19.267828,6841.121236,1029.722388,11796.38666,105.011492,3681.280336,168.450116,8990.860432,-73.911948,18004.339604
2023-04-13 22:00:00,2023-04-13 16:45:00,2023-04-13 17:00:00,2023-04-13,17,50756.654868,19.254196,7225.113304,1186.388888,11684.89716,104.810272,3681.074696,43.552132,8714.296092,-239.048884,18336.317012
2023-04-13 22:15:00,2023-04-13 17:00:00,2023-04-13 17:15:00,2023-04-13,18,50719.438036,19.240516,7215.918152,1173.815792,11509.634172,103.140772,3680.658472,36.55468,8397.570608,-134.112888,18717.01776
2023-04-13 22:30:00,2023-04-13 17:15:00,2023-04-13 17:30:00,2023-04-13,18,50873.098324,19.27108,7027.960092,1032.064144,11878.731196,103.386388,3681.294024,54.51282,8346.451464,-64.639828,18794.066944
2023-04-13 22:45:00,2023-04-13 17:30:00,2023-04-13 17:45:00,2023-04-13,18,50991.424716,19.25758,7203.328836,948.957676,12072.63034,103.175916,3680.518372,29.339968,7713.026868,-110.667456,19331.856616
2023-04-13 23:00:00,2023-04-13 17:45:00,2023-04-13 18:00:00,2023-04-13,18,51013.308336,19.240284,7284.637988,1097.874692,12008.897708,103.173164,3680.86252,14.241616,7487.087576,-218.76612,19536.058908
2023-04-13 23:15:00,2023-04-13 18:00:00,2023-04-13 18:15:00,2023-04-13,19,50660.720688,19.295376,7110.189332,972.463176,11909.393856,128.320148,3681.050444,53.112388,7314.100148,-176.645712,19649.441532
2023-04-13 23:30:00,2023-04-13 18:15:00,2023-04-13 18:30:00,2023-04-13,19,50362.697856,19.304048,7005.742552,1012.149688,12116.747384,129.109152,3681.543728,485.358248,6302.913792,-20.511284,19630.340548
2023-04-13 23:45:00,2023-04-13 18:30:00,2023-04-13 18:45:00,2023-04-13,19,50088.407352,19.272276,7519.641984,1240.12368,12315.83884,128.06824,3679.404612,52.098856,5381.140136,-269.224616,20022.043344
2023-04-14 00:00:00,2023-04-13 18:45:00,2023-04-13 19:00:00,2023-04-13,19,49812.853468,19.318832,7448.385012,1377.68906,12183.873084,129.380448,3682.141608,215.435308,4888.886088,-112.308532,19980.05256
2023-04-14 00:15:00,2023-04-13 19:00:00,2023-04-13 19:15:00,2023-04-13,20,49125.209028,19.221652,7780.92782,1787.14028,12379.633704,127.98504,3679.815724,545.127812,3255.422024,-42.018544,19591.953516
2023-04-14 00:30:00,2023-04-13 19:15:00,2023-04-13 19:30:00,2023-04-13,20,48639.98868,19.321096,8020.97444,2186.408008,12383.762464,129.399884,3682.162772,425.814444,1989.492756,-44.625072,19847.277888
2023-04-14 00:45:00,2023-04-13 19:30:00,2023-04-13 19:45:00,2023-04-13,20,48049.20838,19.248472,8210.556136,2592.481348,12493.603796,127.538988,3680.38954,642.788532,927.388188,-96.702788,19451.916168
2023-04-14 01:00:00,2023-04-13 19:45:00,2023-04-13 20:00:00,2023-04-13,20,47775.753152,19.31522,8332.536432,3111.343968,12480.358696,125.805324,3682.060276,343.87556,304.564748,-256.574704,19632.467632
2023-04-14 01:15:00,2023-04-13 20:00:00,2023-04-13 20:15:00,2023-04-13,21,47848.028708,19.276472,8318.970828,3054.117584,12688.009584,103.081908,3681.058864,84.335604,54.816,-201.332504,20045.694368
2023-04-14 01:30:00,2023-04-13 20:15:00,2023-04-13 20:30:00,2023-04-13,21,47822.527264,19.281972,8201.361832,2644.239332,12461.075984,103.02322,3681.402032,13.215204,0.235032,-274.456976,20973.149632
2023-04-14 01:45:00,2023-04-13 20:30:00,2023-04-13 20:45:00,2023-04-13,21,48003.502836,19.316468,7772.4242,2105.525908,12162.885956,103.906744,3682.240384,82.594524,0.000352,-134.833784,22209.442084
2023-04-14 02:00:00,2023-04-13 20:45:00,2023-04-13 21:00:00,2023-04-13,21,48338.252712,19.311412,7529.717184,1891.041924,12172.103424,99.502796,3682.414992,212.499836,0.000316,-68.887708,22800.548536
2023-04-14 02:15:00,2023-04-13 21:00:00,2023-04-13 21:15:00,2023-04-13,22,48166.081612,19.307604,7248.877716,1872.497024,11982.436596,59.792828,3682.322492,57.087912,0.001552,-111.302052,23355.05994
2023-04-14 02:30:00,2023-04-13 21:15:00,2023-04-13 21:30:00,2023-04-13,22,47589.475172,19.348484,6906.278308,1417.083724,11754.423644,59.83346,3682.96472,60.230508,0.000332,-91.670328,23780.98232
2023-04-14 02:45:00,2023-04-13 21:30:00,2023-04-13 21:45:00,2023-04-13,22,47038.374836,19.304592,6891.808944,1060.629432,11590.644288,61.346508,3682.35706,28.491196,0.000372,-133.711524,23837.503968
2023-04-14 03:00:00,2023-04-13 21:45:00,2023-04-13 22:00:00,2023-04-13,22,46391.210208,19.330112,6834.904728,917.773884,11102.221704,61.479108,3682.628008,84.827152,0.000356,-84.338656,23772.383812
2023-04-14 03:15:00,2023-04-13 22:00:00,2023-04-13 22:15:00,2023-04-13,23,45637.891784,19.334608,6777.944932,855.5312,10630.073968,61.4761,3682.699416,65.408996,0.000136,-225.934232,23771.35666
2023-04-14 03:30:00,2023-04-13 22:15:00,2023-04-13 22:30:00,2023-04-13,23,44955.245036,19.320324,6514.259284,753.981672,10285.49828,61.383656,3681.74496,106.005072,0.000136,-77.100132,23610.151784
2023-04-14 03:45:00,2023-04-13 22:30:00,2023-04-13 22:45:00,2023-04-13,23,44132.42642,19.327784,6083.090172,618.012776,10004.826292,61.171436,3682.540232,59.024664,0.000136,-70.076076,23674.509004
2023-04-14 04:00:00,2023-04-13 22:45:00,2023-04-13 23:00:00,2023-04-13,23,43201.52918,19.322416,5781.97076,518.2116,9601.142016,59.766928,3682.8772,41.39438,0.000136,-74.531932,23571.375676
2023-04-14 04:15:00,2023-04-13 23:00:00,2023-04-13 23:15:00,2023-04-13,24,42366.83868,19.3259,5608.95238,523.054132,9043.55734,42.602828,3682.995828,39.77898,0.000136,-75.420972,23481.992128
2023-04-14 04:30:00,2023-04-13 23:15:00,2023-04-13 23:30:00,2023-04-13,24,41621.115284,19.329604,5253.332268,508.338676,8430.13266,33.914652,3683.151472,34.645156,0.000136,-100.140208,23758.410868
2023-04-14 04:45:00,2023-04-13 23:30:00,2023-04-13 23:45:00,2023-04-13,24,40913.5585,19.324,4830.498364,480.47904,8270.561916,33.875216,3682.588724,3.835812,0.000136,-208.233524,23800.628816
2023-04-14 05:00:00,2023-04-13 23:45:00,2023-04-14 00:00:00,2023-04-13,24,39946.498656,19.342952,4590.374936,386.807572,7584.709172,33.572976,3682.754692,12.19068,0.000132,-195.52554,23832.271084
2023-04-14 05:15:00,2023-04-14 00:00:00,2023-04-14 00:15:00,2023-04-14,1,39445.869208,19.348668,4445.852016,404.783692,7050.382364,33.147056,3682.814588,77.22934,0.000132,-165.36236,23897.673712
2023-04-14 05:30:00,2023-04-14 00:15:00,2023-04-14 00:30:00,2023-04-14,1,38862.713992,19.361732,4328.513852,408.033748,6843.953552,33.165108,3683.088272,23.944868,0.000132,-223.267992,23745.92072
2023-04-14 05:45:00,2023-04-14 00:30:00,2023-04-14 00:45:00,2023-04-14,1,38417.9153,19.336376,4203.095832,411.001984,6765.913792,33.13242,3682.503676,73.698464,0.000132,-202.697408,23431.930032
2023-04-14 06:00:00,2023-04-14 00:45:00,2023-04-14 01:00:00,2023-04-14,1,37892.479472,19.340992,4029.274204,406.429184,6619.9076,32.954156,3683.14612,24.239156,0.000132,-107.008132,23184.19606
2023-04-14 06:15:00,2023-04-14 01:00:00,2023-04-14 01:15:00,2023-04-14,2,37503.657568,19.337104,3944.884444,386.631976,6500.954916,32.862844,3683.22868,22.27106,0.000132,-80.093908,22993.58032
2023-04-14 06:30:00,2023-04-14 01:15:00,2023-04-14 01:30:00,2023-04-14,2,37068.351728,19.371292,3934.070008,374.859588,6316.208308,34.38634,3683.738692,30.322972,0.000132,-108.018616,22783.413012
2023-04-14 06:45:00,2023-04-14 01:30:00,2023-04-14 01:45:00,2023-04-14,2,36727.442892,19.364352,3910.307336,375.082684,6257.635532,51.016132,3682.976752,32.897604,0.000132,-121.686896,22519.849264
2023-04-14 07:00:00,2023-04-14 01:45:00,2023-04-14 02:00:00,2023-04-14,2,36421.812264,19.368148,3885.655692,377.943512,6139.68214,58.70044,3683.3882,49.946276,0.000128,-96.07502,22303.202748
2023-04-14 07:15:00,2023-04-14 02:00:00,2023-04-14 02:15:00,2023-04-14,3,36197.083096,19.366024,3859.94672,378.013508,6129.597464,58.47874,3685.572268,21.883032,0.000128,-95.923672,22140.148884
2023-04-14 07:30:00,2023-04-14 02:15:00,2023-04-14 02:30:00,2023-04-14,3,36019.757344,19.368912,3837.001456,377.973496,6019.928168,58.491688,3687.120564,57.451528,0.000128,-66.367512,22028.788916
