Peak Time,mu,sigma,xi,mean,VaR,EUE
2020-11-26 11:00:00-05:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2020-11-27 18:00:00-05:00,82580.19433391978,4772.98508607169,-0.4443375927271144,83807.6377206397,93041.29301771939,0.023660212522739393
2020-11-28 18:00:00-05:00,83045.19548903094,4773.224759340836,-0.44396650867008014,84273.66624986811,93514.7072505474,0.02373962940901362
2020-11-29 18:00:00-05:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2020-11-30 17:00:00-05:00,94468.21580425747,3270.803632928674,-0.2780767545075772,95632.05021819139,105028.41848675102,0.0716566492535241
2020-12-01 18:00:00-05:00,99910.85782570088,3807.7690086399525,-0.277005213654942,101268.41125776847,112239.8762330241,0.08422751274868873
2020-12-02 18:00:00-05:00,98164.10576843692,3685.924214915849,-0.2714024043446631,99491.70258977468,110279.13570378443,0.08574286750497055
2020-12-03 07:00:00-05:00,100683.65494658188,3864.14346737044,-0.2805325705979265,102052.45705772746,113078.38622766596,0.08280820215261647
2020-12-04 17:00:00-05:00,93645.79855064084,3359.862942027589,-0.284290043592268,94827.80742855884,104316.4683735078,0.06961200617203946
2020-12-05 18:00:00-05:00,89688.38384794448,4000.4054019213672,-0.3406208187850177,90955.06316082514,100714.27921452606,0.050021850738203165
2020-12-06 18:00:00-05:00,94468.21580425747,3270.803632928674,-0.2780767545075772,95632.05021819139,105028.41848675102,0.0716566492535241
2020-12-07 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2020-12-08 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2020-12-09 08:00:00-05:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2020-12-10 08:00:00-05:00,98564.9081931941,3696.192895570965,-0.2727538856941038,99892.93356640649,110669.61907692369,0.08494357188567138
2020-12-11 08:00:00-05:00,94813.21158796902,3247.126927682855,-0.2754298443396332,95974.21552253401,105371.2778700864,0.07285017393989894
2020-12-12 18:00:00-05:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2020-12-13 18:00:00-05:00,87154.5545040773,4367.5197838268095,-0.40476616789601105,88373.69305544748,97554.69896260521,0.030795777349773484
2020-12-14 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2020-12-15 18:00:00-05:00,105107.32131402193,3854.1219841865477,-0.3256835989779364,106362.77717406154,116122.86130110138,0.05508803852761248
2020-12-16 17:00:00-05:00,106978.35751123089,3889.635340454519,-0.2777110728324458,108363.31237118281,119548.77310572685,0.0854944331924892
2020-12-17 18:00:00-05:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2020-12-18 18:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2020-12-19 18:00:00-05:00,99910.85782570088,3807.7690086399525,-0.277005213654942,101268.41125776847,112239.8762330241,0.08422751274868873
2020-12-20 18:00:00-05:00,98347.84978788743,3690.9212121876335,-0.27230480041175315,99675.0655190315,110449.89108776508,0.08516549666795709
2020-12-21 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2020-12-22 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2020-12-23 08:00:00-05:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2020-12-24 17:00:00-05:00,89568.12754192593,4003.5553054177185,-0.3377614733971022,90842.73632348992,100678.90904360545,0.05135876178997011
2020-12-25 18:00:00-05:00,98164.10576843692,3685.924214915849,-0.2714024043446631,99491.70258977468,110279.13570378443,0.08574286750497055
2020-12-26 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2020-12-27 18:00:00-05:00,98347.84978788743,3690.9212121876335,-0.27230480041175315,99675.0655190315,110449.89108776508,0.08516549666795709
2020-12-28 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2020-12-29 18:00:00-05:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2020-12-30 08:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2020-12-31 17:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-01-01 17:00:00-05:00,97166.18876405229,3558.516278362791,-0.2691704876837679,98453.10638431071,108933.06733769027,0.08445672879199266
2021-01-02 18:00:00-05:00,88898.74613939988,4018.0099652436847,-0.37131955603838507,90097.63999872857,99204.96244670231,0.03818366887282711
2021-01-03 18:00:00-05:00,95525.23480461078,3222.7612631113484,-0.2731807169657656,96682.2588436806,106067.40916376552,0.07377987716256877
2021-01-04 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-01-05 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-01-06 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-01-07 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-01-08 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-01-09 18:00:00-05:00,97166.18876405229,3558.516278362791,-0.2691704876837679,98453.10638431071,108933.06733769027,0.08445672879199266
2021-01-10 19:00:00-05:00,97166.18876405229,3558.516278362791,-0.2691704876837679,98453.10638431071,108933.06733769027,0.08445672879199266
2021-01-11 08:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-01-12 08:00:00-05:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2021-01-13 08:00:00-05:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2021-01-14 08:00:00-05:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2021-01-15 08:00:00-05:00,100532.77068400245,3842.0007388975805,-0.27809017131326563,101899.81793502982,112936.71227701011,0.08416026916621215
2021-01-16 18:00:00-05:00,95525.23480461078,3222.7612631113484,-0.2731807169657656,96682.2588436806,106067.40916376552,0.07377987716256877
2021-01-17 18:00:00-05:00,97166.18876405229,3558.516278362791,-0.2691704876837679,98453.10638431071,108933.06733769027,0.08445672879199266
2021-01-18 18:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2021-01-19 08:00:00-05:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2021-01-20 18:00:00-05:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2021-01-21 08:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2021-01-22 08:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-01-23 18:00:00-05:00,103937.73354750352,3937.1736108384707,-0.31751341216251516,105240.10744313223,115420.76438491268,0.06054878867581752
2021-01-24 18:00:00-05:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2021-01-25 18:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2021-01-26 18:00:00-05:00,103937.73354750352,3937.1736108384707,-0.31751341216251516,105240.10744313223,115420.76438491268,0.06054878867581752
2021-01-27 18:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2021-01-28 18:00:00-05:00,115161.46573131497,4749.443651460873,-0.15391215167255548,117267.28599063214,137287.911317552,0.3191051035090621
2021-01-29 08:00:00-05:00,115161.46573131497,4749.443651460873,-0.15391215167255548,117267.28599063214,137287.911317552,0.3191051035090621
2021-01-30 08:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2021-01-31 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-02-01 18:00:00-05:00,113019.34684052844,4458.955356480737,-0.17327341964413648,114931.03564699744,132540.56409793024,0.2513784527603285
2021-02-02 18:00:00-05:00,113341.2018915261,4546.153999342449,-0.16899202878864372,115304.84517368804,133516.29440773558,0.2664269280860086
2021-02-03 08:00:00-05:00,110341.36414469332,4066.3495743540348,-0.21205176609374982,111970.19644027702,126149.47620437866,0.1614506134360013
2021-02-04 07:00:00-05:00,115161.46573131497,4749.443651460873,-0.15391215167255548,117267.28599063214,137287.911317552,0.3191051035090621
2021-02-05 08:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-02-06 19:00:00-05:00,98347.84978788743,3690.9212121876335,-0.27230480041175315,99675.0655190315,110449.89108776508,0.08516549666795709
2021-02-07 18:00:00-05:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2021-02-08 08:00:00-05:00,116865.14213544535,5125.731812441186,-0.134858107688865,119213.83175462953,142299.2051614486,0.40940512020541964
2021-02-09 08:00:00-05:00,112148.18519540782,4276.193326054753,-0.18454486168674414,113945.8358749408,130219.82884352356,0.21769493594981354
2021-02-10 18:00:00-05:00,113019.34684052844,4458.955356480737,-0.17327341964413648,114931.03564699744,132540.56409793024,0.2513784527603285
2021-02-11 18:00:00-05:00,115161.46573131497,4749.443651460873,-0.15391215167255548,117267.28599063214,137287.911317552,0.3191051035090621
2021-02-12 09:00:00-05:00,115161.46573131497,4749.443651460873,-0.15391215167255548,117267.28599063214,137287.911317552,0.3191051035090621
2021-02-13 18:00:00-05:00,105107.32131402193,3854.1219841865477,-0.3256835989779364,106362.77717406154,116122.86130110138,0.05508803852761248
2021-02-14 18:00:00-05:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2021-02-15 18:00:00-05:00,115161.46573131497,4749.443651460873,-0.15391215167255548,117267.28599063214,137287.911317552,0.3191051035090621
2021-02-16 19:00:00-05:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2021-02-17 07:00:00-05:00,116982.63141618842,5153.469731085641,-0.13953473682031642,119325.06707589721,142157.09459214125,0.39450436335785816
2021-02-18 10:00:00-05:00,115161.46573131497,4749.443651460873,-0.15391215167255548,117267.28599063214,137287.911317552,0.3191051035090621
2021-02-19 09:00:00-05:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2021-02-20 19:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2021-02-21 07:00:00-05:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2021-02-22 10:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-02-23 07:00:00-05:00,103067.32831909134,3923.918268441675,-0.29508499564561336,104420.62839365445,115182.93192576164,0.07378925475752786
2021-02-24 07:00:00-05:00,98347.84978788743,3690.9212121876335,-0.27230480041175315,99675.0655190315,110449.89108776508,0.08516549666795709
2021-02-25 19:00:00-05:00,98564.9081931941,3696.192895570965,-0.2727538856941038,99892.93356640649,110669.61907692369,0.08494357188567138
2021-02-26 07:00:00-05:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2021-02-27 09:00:00-05:00,83990.59629623352,4648.464235572328,-0.4385908334632708,85200.61784569845,94298.9047292391,0.024251624720429445
2021-02-28 18:00:00-05:00,83990.59629623352,4648.464235572328,-0.4385908334632708,85200.61784569845,94298.9047292391,0.024251624720429445
2021-03-01 19:00:00-05:00,97166.18876405229,3558.516278362791,-0.2691704876837679,98453.10638431071,108933.06733769027,0.08445672879199266
2021-03-02 07:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2021-03-03 07:00:00-05:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2021-03-04 19:00:00-05:00,100532.77068400245,3842.0007388975805,-0.27809017131326563,101899.81793502982,112936.71227701011,0.08416026916621215
2021-03-05 07:00:00-05:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2021-03-06 19:00:00-05:00,94468.21580425747,3270.803632928674,-0.2780767545075772,95632.05021819139,105028.41848675102,0.0716566492535241
2021-03-07 19:00:00-05:00,94468.21580425747,3270.803632928674,-0.2780767545075772,95632.05021819139,105028.41848675102,0.0716566492535241
2021-03-08 07:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-03-09 07:00:00-05:00,94813.21158796902,3247.126927682855,-0.2754298443396332,95974.21552253401,105371.2778700864,0.07285017393989894
2021-03-10 07:00:00-05:00,84278.48991469695,4626.188231411133,-0.43438243267546056,85493.40226585911,94626.54430756312,0.025056379814640213
2021-03-11 19:00:00-05:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2021-03-12 19:00:00-05:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-03-13 19:00:00-05:00,83045.19548903094,4773.224759340836,-0.44396650867008014,84273.66624986811,93514.7072505474,0.02373962940901362
2021-03-14 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-03-15 08:00:00-04:00,97166.18876405229,3558.516278362791,-0.2691704876837679,98453.10638431071,108933.06733769027,0.08445672879199266
2021-03-16 09:00:00-04:00,95525.23480461078,3222.7612631113484,-0.2731807169657656,96682.2588436806,106067.40916376552,0.07377987716256877
2021-03-17 08:00:00-04:00,93165.70607961688,3476.2030973160577,-0.2917396805235601,94372.0152670455,103992.5426815722,0.06736253396749468
2021-03-18 11:00:00-04:00,83990.59629623352,4648.464235572328,-0.4385908334632708,85200.61784569845,94298.9047292391,0.024251624720429445
2021-03-19 08:00:00-04:00,89688.38384794448,4000.4054019213672,-0.3406208187850177,90955.06316082514,100714.27921452606,0.050021850738203165
2021-03-20 08:00:00-04:00,84278.48991469695,4626.188231411133,-0.43438243267546056,85493.40226585911,94626.54430756312,0.025056379814640213
2021-03-21 08:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-03-22 07:00:00-04:00,86770.73318122832,4384.140568466906,-0.4121732832683946,87976.20370264401,97045.51186894889,0.02893815639734983
2021-03-23 08:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2021-03-24 10:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-03-25 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-03-26 10:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-03-27 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-03-28 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-03-29 08:00:00-04:00,84180.21059803542,4616.709820100917,-0.4351315574233985,85390.73185870444,94491.12740286293,0.02483889553305607
2021-03-30 07:00:00-04:00,87154.5545040773,4367.5197838268095,-0.40476616789601105,88373.69305544748,97554.69896260521,0.030795777349773484
2021-03-31 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-04-01 20:00:00-04:00,93645.79855064084,3359.862942027589,-0.284290043592268,94827.80742855884,104316.4683735078,0.06961200617203946
2021-04-02 07:00:00-04:00,100532.77068400245,3842.0007388975805,-0.27809017131326563,101899.81793502982,112936.71227701011,0.08416026916621215
2021-04-03 07:00:00-04:00,88898.74613939988,4018.0099652436847,-0.37131955603838507,90097.63999872857,99204.96244670231,0.03818366887282711
2021-04-04 08:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-04-05 20:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-04-06 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-04-07 20:00:00-04:00,83990.59629623352,4648.464235572328,-0.4385908334632708,85200.61784569845,94298.9047292391,0.024251624720429445
2021-04-08 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-04-09 13:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-04-10 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-04-11 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-04-12 12:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-04-13 08:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-04-14 20:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-04-15 20:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-04-16 08:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-04-17 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-04-18 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-04-19 08:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-04-20 20:00:00-04:00,83045.19548903094,4773.224759340836,-0.44396650867008014,84273.66624986811,93514.7072505474,0.02373962940901362
2021-04-21 20:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2021-04-22 07:00:00-04:00,89135.54489836434,3985.8506061871776,-0.3658868408331047,90337.54981353042,99487.46394458582,0.03976163808005617
2021-04-23 07:00:00-04:00,84180.21059803542,4616.709820100917,-0.4351315574233985,85390.73185870444,94491.12740286293,0.02483889553305607
2021-04-24 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-04-25 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-04-26 08:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-04-27 18:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2021-04-28 17:00:00-04:00,97166.18876405229,3558.516278362791,-0.2691704876837679,98453.10638431071,108933.06733769027,0.08445672879199266
2021-04-29 14:00:00-04:00,93165.70607961688,3476.2030973160577,-0.2917396805235601,94372.0152670455,103992.5426815722,0.06736253396749468
2021-04-30 11:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-05-01 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-05-02 20:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-05-03 17:00:00-04:00,84310.60709825746,4638.517077659312,-0.434993049310917,85527.19952717696,94673.18508432285,0.02498700358637781
2021-05-04 16:00:00-04:00,97166.18876405229,3558.516278362791,-0.2691704876837679,98453.10638431071,108933.06733769027,0.08445672879199266
2021-05-05 13:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-05-06 20:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-05-07 09:00:00-04:00,82729.26903488315,4782.323820777542,-0.44484136891401155,83957.8009680253,93200.12394718891,0.023600517030528668
2021-05-08 21:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-05-09 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-05-10 09:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-05-11 20:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-05-12 08:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2021-05-13 08:00:00-04:00,82312.4706908442,4777.233284908935,-0.4436482720947059,83542.80227240083,92797.55325314231,0.023826917493225505
2021-05-14 13:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-05-15 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-05-16 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-05-17 17:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2021-05-18 17:00:00-04:00,87342.13512032019,4321.197341668115,-0.39943986179628493,88561.39962175536,97751.71869406503,0.03195095103113651
2021-05-19 17:00:00-04:00,103067.32831909134,3923.918268441675,-0.29508499564561336,104420.62839365445,115182.93192576164,0.07378925475752786
2021-05-20 17:00:00-04:00,106802.94105935254,3882.1533654496384,-0.2816542397393619,108175.3034388574,119218.49284708385,0.08236010513782713
2021-05-21 17:00:00-04:00,106802.94105935254,3882.1533654496384,-0.2816542397393619,108175.3034388574,119218.49284708385,0.08236010513782713
2021-05-22 17:00:00-04:00,109555.11691731926,4009.985432951005,-0.22201103956423934,111133.31796963137,124693.64890014709,0.1455279614683839
2021-05-23 17:00:00-04:00,116865.14213544535,5125.731812441186,-0.134858107688865,119213.83175462953,142299.2051614486,0.40940512020541964
2021-05-24 17:00:00-04:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2021-05-25 17:00:00-04:00,105264.36174409439,3834.6376176763383,-0.3270936857193093,106510.14956299233,116186.28886461793,0.05412169734811832
2021-05-26 16:00:00-04:00,116404.75371382896,5034.714586511174,-0.13637382100479623,118705.71887355158,141260.4271111625,0.39663701997758116
2021-05-27 17:00:00-04:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-05-28 13:00:00-04:00,88129.21048648017,4158.041237723492,-0.3843426752085019,89338.41174531191,98485.3522952513,0.035177014149160905
2021-05-29 11:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-05-30 21:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-05-31 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2021-06-01 17:00:00-04:00,88129.21048648017,4158.041237723492,-0.3843426752085019,89338.41174531191,98485.3522952513,0.035177014149160905
2021-06-02 17:00:00-04:00,89420.79455911512,3999.5867123335897,-0.3556524179173307,90651.16039998754,100058.33210454737,0.04372021087224848
2021-06-03 17:00:00-04:00,95525.23480461078,3222.7612631113484,-0.2731807169657656,96682.2588436806,106067.40916376552,0.07377987716256877
2021-06-04 17:00:00-04:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2021-06-05 17:00:00-04:00,115161.46573131497,4749.443651460873,-0.15391215167255548,117267.28599063214,137287.911317552,0.3191051035090621
2021-06-06 17:00:00-04:00,122544.3952769448,6040.0739771547,-0.21712173771964377,124942.2483160215,145676.1695966177,0.2290888289555713
2021-06-07 16:00:00-04:00,125296.93599019425,6110.506590630577,-0.28027903643616375,127462.47504123539,144910.3468254061,0.13124612078568199
2021-06-08 15:00:00-04:00,124987.76723920359,6129.2370697267515,-0.2820475149169948,127152.92667145446,144569.35218666244,0.12957357414061213
2021-06-09 16:00:00-04:00,123580.813942251,6067.452307685539,-0.24867678742792876,125857.81493172167,144806.3517861831,0.1731590437697891
2021-06-10 15:00:00-04:00,116865.14213544535,5125.731812441186,-0.134858107688865,119213.83175462953,142299.2051614486,0.40940512020541964
2021-06-11 14:00:00-04:00,105264.36174409439,3834.6376176763383,-0.3270936857193093,106510.14956299233,116186.28886461793,0.05412169734811832
2021-06-12 17:00:00-04:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2021-06-13 17:00:00-04:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2021-06-14 17:00:00-04:00,116982.63141618842,5153.469731085641,-0.13953473682031642,119325.06707589721,142157.09459214125,0.39450436335785816
2021-06-15 17:00:00-04:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2021-06-16 17:00:00-04:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2021-06-17 18:00:00-04:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2021-06-18 17:00:00-04:00,116982.63141618842,5153.469731085641,-0.13953473682031642,119325.06707589721,142157.09459214125,0.39450436335785816
